Date,Hour,Nuclear,Gas,Hydro,Wind,Solar,Biofuel,Total
2020-10-20,2,9472,210,3843,562,0,17,14104
2020-10-20,3,9477,380,3790,500,0,17,14164
2020-10-20,4,9474,683,3406,181,0,17,13761
2020-10-20,5,9464,902,3490,173,0,22,14051
2020-10-20,6,9472,1019,4100,282,0,49,14922
2020-10-20,7,9470,1238,4532,305,2,95,15642
2020-10-20,8,9382,1366,4624,362,13,140,15887
2020-10-20,9,9364,1207,4359,401,90,139,15560
2020-10-20,10,9358,1224,4071,226,167,139,15185
2020-10-20,11,9355,1221,3995,105,135,140,14951
2020-10-20,12,9353,1254,3943,76,138,140,14904
2020-10-20,13,9356,1314,3953,136,249,139,15147
2020-10-20,14,9458,1312,4048,76,113,138,15145
2020-10-20,15,9470,1391,4070,103,128,139,15301
2020-10-20,16,9470,1536,4196,176,95,139,15612
2020-10-20,17,9463,1521,4144,325,42,139,15634
2020-10-20,18,9462,1435,4355,649,1,140,16042
2020-10-20,19,9460,1341,4697,998,0,177,16673
2020-10-20,20,9457,999,4316,1296,0,197,16265
2020-10-20,21,9463,946,4167,1494,0,163,16233
2020-10-20,22,9461,433,3923,1525,0,90,15432
2020-10-20,23,9465,234,3692,1239,0,38,14668
2020-10-20,24,9469,271,3395,1434,0,18,14587
2020-10-21,1,9463,275,3154,1319,0,17,14228
2020-10-21,2,9460,236,3060,1183,0,16,13955
2020-10-21,3,9463,201,2973,1201,0,16,13854
2020-10-21,4,9458,199,3052,1257,0,16,13982
2020-10-21,5,9447,200,3014,1416,0,18,14095
2020-10-21,6,9453,199,3001,2211,0,45,14909
2020-10-21,7,9446,261,3323,2782,1,84,15897
2020-10-21,8,9440,441,3480,2980,3,129,16473
2020-10-21,9,9444,556,3815,2895,13,135,16858
2020-10-21,10,9441,660,3571,3109,18,134,16933
2020-10-21,11,9443,785,3665,3044,36,133,17106
2020-10-21,12,9433,911,3829,2753,47,129,17102
2020-10-21,13,9428,1007,4183,2273,118,130,17139
2020-10-21,14,9427,1061,4186,1854,156,130,16814
2020-10-21,15,9423,1021,4368,1386,127,130,16455
2020-10-21,16,9423,1176,4709,1236,82,128,16754
2020-10-21,17,9437,1533,4495,813,27,133,16438
2020-10-21,18,9441,1757,4608,572,1,133,16512
2020-10-21,19,9444,1501,4596,641,0,176,16358
2020-10-21,20,9448,1134,4549,748,0,191,16070
2020-10-21,21,9451,1042,4341,776,0,136,15746
2020-10-21,22,9452,893,4287,607,0,46,15285
2020-10-21,23,9456,731,4168,554,0,24,14933
2020-10-21,24,9459,410,3609,495,0,16,13989
2020-10-22,1,9462,206,3823,479,0,13,13983
2020-10-22,2,9460,275,3857,452,0,12,14056
2020-10-22,3,9464,454,3715,323,0,14,13970
2020-10-22,4,9464,616,3507,315,0,12,13914
2020-10-22,5,9457,808,3582,192,0,20,14059
2020-10-22,6,9458,921,3966,249,0,51,14645
2020-10-22,7,9459,1122,4548,250,1,92,15472
2020-10-22,8,9456,1339,4709,339,5,134,15982
2020-10-22,9,9453,1391,4819,280,20,133,16096
2020-10-22,10,9457,1452,4684,379,40,135,16147
2020-10-22,11,9460,1340,4546,492,65,135,16038
2020-10-22,12,9462,1497,4035,623,76,136,15829
2020-10-22,13,9463,1139,4110,532,89,133,15466
2020-10-22,14,9461,1151,4162,619,77,133,15603
2020-10-22,15,9464,1242,4311,557,50,135,15759
2020-10-22,16,9462,1372,4486,514,35,136,16005
2020-10-22,17,9458,1362,4491,743,25,137,16216
2020-10-22,18,9453,1335,4515,1059,2,138,16502
2020-10-22,19,9453,1170,4461,1224,0,139,16447
2020-10-22,20,9455,798,4337,1313,0,137,16040
2020-10-22,21,9447,605,3995,1606,0,136,15789
2020-10-22,22,9456,315,3694,1690,0,105,15260
2020-10-22,23,9458,203,3114,1544,0,80,14399
2020-10-22,24,9460,202,3152,1228,0,20,14062
2020-10-23,1,9461,203,3140,1136,0,16,13956
2020-10-23,2,9461,203,2987,1082,0,16,13749
2020-10-23,3,9464,203,2857,872,0,16,13412
2020-10-23,4,9458,202,2845,1044,0,16,13565
2020-10-23,5,9464,202,2899,1345,0,22,13932
2020-10-23,6,9466,201,3093,1779,2,26,14567
2020-10-23,7,9466,202,3278,2789,2,30,15767
2020-10-23,8,9468,202,3418,3214,27,31,16360
2020-10-23,9,9468,203,3446,2813,137,31,16098
2020-10-23,10,9465,203,3256,2559,175,31,15689
2020-10-23,11,9464,208,3182,2671,263,31,15819
2020-10-23,12,9460,315,3249,2341,314,31,15710
2020-10-23,13,9453,433,3448,2160,301,31,15826
2020-10-23,14,9446,541,3511,1996,272,31,15797
2020-10-23,15,9449,541,3615,2388,179,31,16203
2020-10-23,16,9452,551,3904,2665,92,31,16695
2020-10-23,17,9447,560,3910,2498,8,32,16455
2020-10-23,18,9443,551,3947,2183,0,32,16156
2020-10-23,19,9438,543,3848,2115,0,32,15976
2020-10-23,20,9435,443,3804,2255,0,32,15969
2020-10-23,21,9419,418,3688,2351,0,32,15908
2020-10-23,22,9408,289,3394,2117,0,32,15240
2020-10-23,23,9418,154,3245,1572,0,22,14411
2020-10-23,24,9403,145,3206,1090,0,4,13848
2020-10-24,1,9389,166,3082,859,0,0,13496
2020-10-24,2,9382,177,3036,571,0,0,13166
2020-10-24,3,9242,211,3043,614,0,0,13110
2020-10-24,4,9093,163,3049,849,0,0,13154
2020-10-24,5,9094,143,3206,895,0,0,13338
2020-10-24,6,9316,144,3591,850,2,0,13903
2020-10-24,7,9395,149,3509,1125,2,8,14188
2020-10-24,8,9386,151,4120,1078,57,12,14804
2020-10-24,9,9386,214,4697,773,104,18,15192
2020-10-24,10,9386,270,4498,693,177,21,15045
2020-10-24,11,9385,466,4284,476,281,22,14914
2020-10-24,12,9381,805,4404,386,303,14,15293
2020-10-24,13,9378,1003,4155,497,294,0,15327
2020-10-24,14,9373,982,4050,603,260,18,15286
2020-10-24,15,9372,1056,4124,697,175,46,15470
2020-10-24,16,9370,1111,4274,621,114,60,15550
2020-10-24,17,9367,1202,4838,483,34,73,15997
2020-10-24,18,9363,1172,4947,325,2,95,15904
2020-10-24,19,9363,1114,4733,423,0,100,15733
2020-10-24,20,9352,953,4522,523,0,95,15445
2020-10-24,21,9328,447,4175,342,0,73,14365
2020-10-24,22,9329,203,4148,556,0,72,14308
2020-10-24,23,9329,143,3786,328,0,56,13642
2020-10-24,24,9326,144,3633,509,0,57,13669
2020-10-25,1,9139,147,3460,558,0,14,13318
2020-10-25,2,9029,146,3449,621,0,0,13245
2020-10-25,3,9028,147,3307,629,0,0,13111
2020-10-25,4,9029,146,3364,583,0,0,13122
2020-10-25,5,9033,150,3285,769,0,0,13237
2020-10-25,6,9055,152,3439,853,2,0,13501
2020-10-25,7,9319,150,3462,845,2,0,13778
2020-10-25,8,9334,150,3668,877,38,0,14067
2020-10-25,9,9331,153,3899,707,122,0,14212
2020-10-25,10,9332,254,3913,701,213,0,14413
2020-10-25,11,9337,388,4066,625,199,0,14615
2020-10-25,12,9346,491,4208,551,202,0,14798
2020-10-25,13,9341,493,4340,541,184,0,14899
2020-10-25,14,9344,497,4233,690,226,0,14990
2020-10-25,15,9342,497,4132,756,150,0,14877
2020-10-25,16,9344,501,4351,919,91,0,15206
2020-10-25,17,9344,584,5007,1003,29,0,15967
2020-10-25,18,9340,643,5075,945,0,0,16003
2020-10-25,19,9343,564,4821,946,0,0,15674
2020-10-25,20,9341,527,4392,1109,0,1,15370
2020-10-25,21,9347,519,4066,961,0,0,14893
2020-10-25,22,9343,498,3905,790,0,0,14536
2020-10-25,23,9334,300,3651,731,0,0,14016
2020-10-25,24,9324,155,3810,752,0,0,14041
2020-10-26,1,9320,158,3665,600,0,0,13743
2020-10-26,2,9309,211,3363,493,0,0,13376
2020-10-26,3,9304,353,3285,424,0,13,13379
2020-10-26,4,9145,465,3560,403,0,13,13586
2020-10-26,5,9070,644,3957,311,0,17,13999
2020-10-26,6,9297,961,3940,222,0,27,14447
2020-10-26,7,9293,1239,4429,169,2,32,15164
2020-10-26,8,9283,1627,4583,122,6,32,15653
2020-10-26,9,9282,1725,4663,117,16,32,15835
2020-10-26,10,9283,2040,4508,236,31,34,16132
2020-10-26,11,9280,1796,4468,223,45,33,15845
2020-10-26,12,9282,1808,4479,249,58,32,15908
2020-10-26,13,9284,1758,4395,339,60,32,15868
2020-10-26,14,9299,1644,4381,396,46,32,15798
2020-10-26,15,9308,1576,4281,649,41,32,15887
2020-10-26,16,9305,1580,4373,722,24,32,16036
2020-10-26,17,9318,1895,4664,617,7,32,16533
2020-10-26,18,9330,1955,4651,603,0,31,16570
2020-10-26,19,9329,1932,4619,457,0,31,16368
2020-10-26,20,9328,1632,4330,507,0,31,15828
2020-10-26,21,9325,1526,4090,345,0,32,15318
2020-10-26,22,9331,802,4277,492,0,32,14934
2020-10-26,23,9337,486,4285,512,0,22,14642
2020-10-26,24,9338,401,3952,464,0,17,14172
2020-10-27,1,9339,388,3871,414,0,16,14028
2020-10-27,2,9337,224,3745,359,0,16,13681
2020-10-27,3,9332,401,3814,343,0,16,13906
2020-10-27,4,9339,704,3723,337,0,16,14119
2020-10-27,5,9353,982,3904,326,0,22,14587
2020-10-27,6,9367,1289,4202,312,0,29,15199
2020-10-27,7,9368,1554,4342,341,0,44,15649
2020-10-27,8,9371,1677,4360,301,7,37,15753
2020-10-27,9,9374,1784,4299,278,41,35,15811
2020-10-27,10,9375,1948,4524,285,65,33,16230
2020-10-27,11,9375,1848,4209,281,130,32,15875
2020-10-27,12,9371,1837,4520,327,76,32,16163
2020-10-27,13,9371,1988,4683,513,65,32,16652
2020-10-27,14,9369,1992,4264,482,58,32,16197
2020-10-27,15,9370,1866,4596,571,22,32,16457
2020-10-27,16,9365,2063,4779,431,9,32,16679
2020-10-27,17,9366,2425,4791,369,2,32,16985
2020-10-27,18,9368,1998,4639,353,0,32,16390
2020-10-27,19,9369,1728,4785,324,0,32,16238
2020-10-27,20,9366,1679,4509,384,0,32,15970
2020-10-27,21,9370,1321,4378,442,0,32,15543
2020-10-27,22,9367,737,4150,526,0,32,14812
2020-10-27,23,9366,452,4064,580,0,20,14482
2020-10-27,24,9363,285,3901,757,0,16,14322
2020-10-28,1,9363,209,3379,761,0,16,13728
2020-10-28,2,9372,291,3326,874,0,16,13879
2020-10-28,3,9373,433,3303,1153,0,16,14278
2020-10-28,4,9376,543,3336,1129,0,16,14400
2020-10-28,5,9371,545,3744,686,0,19,14365
2020-10-28,6,9376,546,4185,942,0,33,15082
2020-10-28,7,9372,549,4511,1507,1,34,15974
2020-10-28,8,9372,564,4443,1801,7,32,16219
2020-10-28,9,9372,542,4405,2017,50,32,16418
2020-10-28,10,9370,543,4216,1975,107,32,16243
2020-10-28,11,9375,545,4077,1239,240,33,15509
2020-10-28,12,9372,552,3982,1260,317,32,15515
2020-10-28,13,9203,554,3777,1626,270,32,15462
2020-10-28,14,9282,589,3770,1815,287,32,15775
2020-10-28,15,9339,735,3797,1583,231,32,15717
2020-10-28,16,9232,737,4159,1668,151,32,15979
2020-10-28,17,9206,739,4343,1731,41,32,16092
2020-10-28,18,9200,738,4483,1865,1,32,16319
2020-10-28,19,9203,737,4486,1687,0,32,16145
2020-10-28,20,9202,755,4470,1446,0,32,15905
2020-10-28,21,9207,611,4318,1262,0,32,15430
2020-10-28,22,9205,611,4194,858,0,32,14900
2020-10-28,23,9206,528,4089,707,0,20,14550
2020-10-28,24,9210,274,3788,620,0,15,13907
2020-10-29,1,9212,210,3942,564,0,16,13944
2020-10-29,2,9219,298,3788,378,0,14,13697
2020-10-29,3,9240,461,3978,243,0,15,13937
2020-10-29,4,9240,709,4215,125,0,15,14304
2020-10-29,5,9272,1114,4096,117,0,17,14616
2020-10-29,6,9264,1485,4117,198,0,29,15093
2020-10-29,7,9247,1908,4151,379,2,31,15718
2020-10-29,8,9245,1927,4267,630,7,31,16107
2020-10-29,9,9236,1933,3897,668,20,31,15785
2020-10-29,10,9237,1960,3847,628,37,31,15740
2020-10-29,11,9237,1863,3769,889,64,31,15853
2020-10-29,12,9237,1615,3773,841,77,32,15575
2020-10-29,13,9096,1595,3737,748,93,33,15302
2020-10-29,14,9063,1586,3758,998,84,32,15521
2020-10-29,15,9133,1120,3696,1480,60,32,15521
2020-10-29,16,9227,1026,3726,2263,64,32,16338
2020-10-29,17,9227,1119,3760,2427,21,32,16586
2020-10-29,18,9230,1120,3959,2713,0,32,17054
2020-10-29,19,9228,917,4137,2313,0,32,16627
2020-10-29,20,9220,642,3964,2281,0,32,16139
2020-10-29,21,9197,610,3959,1979,0,32,15777
2020-10-29,22,9197,481,3821,1824,0,32,15355
2020-10-29,23,9201,226,3671,1886,0,24,15008
2020-10-29,24,9197,205,3431,2091,0,21,14945
2020-10-30,1,9204,292,3369,1860,0,18,14743
2020-10-30,2,9202,371,3379,1640,0,17,14609
2020-10-30,3,9201,748,3386,1206,0,18,14559
2020-10-30,4,9197,1062,3563,951,0,17,14790
2020-10-30,5,9196,1197,3556,808,0,18,14775
2020-10-30,6,9199,1368,3784,869,1,25,15246
2020-10-30,7,9202,1542,4198,908,3,32,15885
2020-10-30,8,9202,1599,4678,874,19,32,16404
2020-10-30,9,9198,1569,4691,761,83,42,16344
2020-10-30,10,9180,1598,4433,834,152,42,16239
2020-10-30,11,9189,1695,4109,609,198,45,15845
2020-10-30,12,9180,1481,3974,735,234,46,15650
2020-10-30,13,9166,1429,3783,945,245,33,15601
2020-10-30,14,9165,1525,3871,616,252,32,15461
2020-10-30,15,9164,1669,3954,623,161,32,15603
2020-10-30,16,9162,1717,3897,931,107,36,15850
2020-10-30,17,9170,1722,4563,1132,26,32,16645
2020-10-30,18,9186,1969,4811,873,0,32,16871
2020-10-30,19,9187,1947,4924,637,0,32,16727
2020-10-30,20,9179,1873,4795,547,0,32,16426
2020-10-30,21,9170,1729,4390,443,0,32,15764
2020-10-30,22,9176,876,4840,305,0,32,15229
2020-10-30,23,9176,538,4480,265,0,22,14481
2020-10-30,24,9183,201,4745,214,0,11,14354
2020-10-31,1,9187,156,4377,197,0,0,13917
2020-10-31,2,9190,218,4308,200,0,0,13916
2020-10-31,3,9185,351,4535,211,0,0,14282
2020-10-31,4,9183,558,4554,262,0,0,14557
2020-10-31,5,9186,596,4652,276,0,0,14710
2020-10-31,6,9219,622,4349,326,1,0,14517
2020-10-31,7,9219,693,4278,404,3,0,14597
2020-10-31,8,9222,694,4456,548,50,0,14970
2020-10-31,9,9217,740,4355,718,169,5,15204
2020-10-31,10,9218,602,4067,789,249,6,14931
2020-10-31,11,9215,486,3922,757,309,0,14689
2020-10-31,12,9214,485,3779,816,322,0,14616
2020-10-31,13,9196,407,3719,1106,256,0,14684
2020-10-31,14,9148,298,3759,1085,213,0,14503
2020-10-31,15,9197,347,3797,1432,152,0,14925
2020-10-31,16,9207,360,3939,1995,106,0,15607
2020-10-31,17,9205,359,4529,2038,41,0,16172
2020-10-31,18,9206,362,4547,2402,0,0,16517
2020-10-31,19,9213,364,4525,2357,0,0,16459
2020-10-31,20,9206,346,4098,2133,0,0,15783
2020-10-31,21,9209,307,3664,2305,0,0,15485
2020-10-31,22,9211,201,3494,1817,0,0,14723
2020-10-31,23,9207,145,3296,1279,0,0,13927
2020-10-31,24,9210,143,3090,1133,0,0,13576
2020-11-01,1,9209,142,2986,1315,0,0,13652
2020-11-01,2,9208,146,2866,1455,0,0,13675
2020-11-01,3,9199,144,2896,1285,0,0,13524
2020-11-01,4,9205,143,2853,1633,0,0,13834
2020-11-01,5,9231,145,2901,1460,0,0,13737
2020-11-01,6,9261,145,3063,1533,0,0,14002
2020-11-01,7,9268,146,3092,1741,2,0,14249
2020-11-01,8,9264,145,3173,2139,3,0,14724
2020-11-01,9,9264,145,3292,3044,18,0,15763
2020-11-01,10,9263,145,3274,3533,39,0,16254
2020-11-01,11,9262,143,3287,3645,27,0,16364
2020-11-01,12,9262,145,3432,3992,35,0,16866
2020-11-01,13,9260,144,3516,4106,87,0,17113
2020-11-01,14,9269,145,3507,4124,93,0,17138
2020-11-01,15,9268,144,3528,3883,87,0,16910
2020-11-01,16,9252,147,3840,3651,33,0,16923
2020-11-01,17,9258,148,4017,4129,15,0,17567
2020-11-01,18,9274,149,5027,4084,0,0,18534
2020-11-01,19,9283,149,4785,4203,0,0,18420
2020-11-01,20,9285,133,4254,4033,0,0,17705
2020-11-01,21,9286,152,4057,3821,0,0,17316
2020-11-01,22,9284,179,3519,3685,0,0,16667
2020-11-01,23,9291,187,3131,3229,0,0,15838
2020-11-01,24,9293,155,3068,2588,0,0,15104
2020-11-02,1,9293,148,2904,2475,0,10,14830
2020-11-02,2,9284,149,2917,2228,0,13,14591
2020-11-02,3,9285,149,2913,2213,0,16,14576
2020-11-02,4,9291,149,2994,2065,0,15,14514
2020-11-02,5,9291,149,3122,2273,0,16,14851
2020-11-02,6,9293,150,3289,2772,0,19,15523
2020-11-02,7,9288,162,3781,2861,2,26,16120
2020-11-02,8,9286,172,4392,2728,32,31,16641
2020-11-02,9,9288,184,4616,2589,138,31,16846
2020-11-02,10,9288,231,4440,2663,198,31,16851
2020-11-02,11,9290,286,4370,2677,242,31,16896
2020-11-02,12,9292,378,4088,2954,267,31,17010
2020-11-02,13,9294,506,3646,2897,251,31,16625
2020-11-02,14,9290,510,3782,3007,209,31,16829
2020-11-02,15,9294,513,3831,3556,158,36,17388
2020-11-02,16,9303,515,4252,3507,87,37,17701
2020-11-02,17,9312,514,4701,4218,12,32,18789
2020-11-02,18,9310,511,5118,4334,0,32,19305
2020-11-02,19,9313,514,4780,4404,0,32,19043
2020-11-02,20,9313,528,4273,4086,0,32,18232
2020-11-02,21,9307,538,4245,3295,0,32,17417
2020-11-02,22,9307,347,3844,3678,0,31,17207
2020-11-02,23,9307,203,3346,3345,0,30,16231
2020-11-02,24,9303,239,3078,2989,0,20,15629
2020-11-03,1,9302,286,2961,2481,0,17,15047
2020-11-03,2,9309,382,2797,2166,0,17,14671
2020-11-03,3,9304,592,2695,2069,0,17,14677
2020-11-03,4,9298,716,2786,1774,0,17,14591
2020-11-03,5,9291,991,2740,2120,0,18,15160
2020-11-03,6,9295,1289,2979,1806,0,40,15409
2020-11-03,7,9292,1368,3891,1685,0,55,16291
2020-11-03,8,9295,1539,5052,1380,33,61,17360
2020-11-03,9,9261,1669,5242,927,78,62,17239
2020-11-03,10,9260,1949,5309,559,156,62,17295
2020-11-03,11,9289,2002,5153,442,142,63,17091
2020-11-03,12,9301,2024,5073,328,162,63,16951
2020-11-03,13,9303,2288,4366,542,188,62,16749
2020-11-03,14,9304,2310,3960,735,173,65,16547
2020-11-03,15,9305,2339,3919,740,127,64,16494
2020-11-03,16,9281,2198,3993,1222,70,60,16824
2020-11-03,17,9272,2257,4236,1387,24,61,17237
2020-11-03,18,9289,2773,4771,1826,0,61,18720
2020-11-03,19,9304,2679,4534,1939,0,54,18510
2020-11-03,20,9304,2070,4104,2506,0,46,18030
2020-11-03,21,9308,1556,4035,3055,0,45,17999
2020-11-03,22,9295,616,3598,3031,0,43,16583
2020-11-03,23,9292,318,3442,2916,0,47,16015
2020-11-03,24,9304,233,3532,2119,0,53,15241
2020-11-04,1,9302,229,3099,2472,0,52,15154
2020-11-04,2,9300,216,2990,2068,0,45,14619
2020-11-04,3,9288,218,2854,2141,0,45,14546
2020-11-04,4,9278,218,2798,1800,0,42,14136
2020-11-04,5,9278,216,2802,2082,0,38,14416
2020-11-04,6,9280,215,2946,2193,0,39,14673
2020-11-04,7,9274,215,3117,2591,1,50,15248
2020-11-04,8,9277,239,3289,3009,38,50,15902
2020-11-04,9,9268,249,3455,2828,163,42,16005
2020-11-04,10,9268,250,3411,2675,267,41,15912
2020-11-04,11,9120,299,3294,2446,342,46,15547
2020-11-04,12,9237,339,3361,1751,374,44,15106
2020-11-04,13,9272,568,3161,1733,377,46,15157
2020-11-04,14,9275,832,3024,1805,352,45,15333
2020-11-04,15,9274,972,3193,1859,282,45,15625
2020-11-04,16,9277,992,3698,2186,171,49,16373
2020-11-04,17,9280,1117,4017,2861,37,44,17356
2020-11-04,18,9278,1149,4302,3453,0,36,18218
2020-11-04,19,9292,1105,4415,2909,0,32,17753
2020-11-04,20,9290,1105,4362,2805,0,33,17595
2020-11-04,21,9293,883,4120,2900,0,32,17228
2020-11-04,22,9296,796,3801,3004,0,35,16932
2020-11-04,23,9290,296,3493,2597,0,32,15708
2020-11-04,24,9291,202,3041,2218,0,17,14769
2020-11-05,1,9293,202,2774,1889,0,16,14174
2020-11-05,2,9294,202,2630,1655,0,16,13797
2020-11-05,3,9290,202,2629,1522,0,16,13659
2020-11-05,4,9321,201,2656,1419,0,16,13613
2020-11-05,5,9345,201,3041,1119,0,16,13722
2020-11-05,6,9316,202,3203,1438,0,18,14177
2020-11-05,7,9281,203,3200,2670,1,28,15383
2020-11-05,8,9282,230,3524,2917,26,32,16011
2020-11-05,9,9272,242,3577,2793,137,32,16053
2020-11-05,10,9272,241,3593,2437,250,32,15825
2020-11-05,11,9274,313,3483,2840,290,32,16232
2020-11-05,12,9280,318,3487,2740,259,32,16116
2020-11-05,13,9311,477,3667,2629,239,32,16355
2020-11-05,14,9352,620,3479,2591,233,32,16307
2020-11-05,15,9350,747,3942,2131,178,33,16381
2020-11-05,16,9350,751,4221,1897,58,33,16310
2020-11-05,17,9353,753,4618,2325,8,33,17090
2020-11-05,18,9355,755,4706,2630,0,33,17479
2020-11-05,19,9368,745,4627,2339,0,33,17112
2020-11-05,20,9369,748,4585,2591,0,33,17326
2020-11-05,21,9373,552,4358,2681,0,33,16997
2020-11-05,22,9370,406,4193,2661,0,34,16664
2020-11-05,23,9373,236,3717,2486,0,33,15845
2020-11-05,24,9369,202,3093,2266,0,22,14952
2020-11-06,1,9395,202,2986,1929,0,19,14531
2020-11-06,2,9395,202,2846,1471,0,19,13933
2020-11-06,3,9396,201,2769,1390,0,18,13774
2020-11-06,4,9398,202,2736,1411,0,18,13765
2020-11-06,5,9407,201,2857,1309,0,17,13791
2020-11-06,6,9416,201,2949,1785,0,18,14369
2020-11-06,7,9426,200,3339,2091,2,27,15085
2020-11-06,8,9425,203,3699,2554,26,32,15939
2020-11-06,9,9422,231,3881,2280,133,32,15979
2020-11-06,10,9415,206,4071,1986,218,32,15928
2020-11-06,11,9412,199,3948,1802,231,32,15624
2020-11-06,12,9412,199,3678,1667,275,32,15263
2020-11-06,13,9426,208,3975,1350,314,32,15305
2020-11-06,14,9426,280,4101,1678,300,32,15817
2020-11-06,15,9425,406,4130,1750,204,32,15947
2020-11-06,16,9419,534,4310,1766,119,32,16180
2020-11-06,17,9424,548,4469,2058,24,38,16561
2020-11-06,18,9421,572,4552,2273,0,43,16861
2020-11-06,19,9423,702,4551,2524,0,35,17235
2020-11-06,20,9424,705,4365,2434,0,43,16971
2020-11-06,21,9425,704,4210,2241,0,42,16622
2020-11-06,22,9425,498,3617,2197,0,35,15772
2020-11-06,23,9423,250,3191,2452,0,32,15348
2020-11-06,24,9428,150,2955,2133,0,10,14676
2020-11-07,1,9432,149,2688,1248,0,0,13517
2020-11-07,2,9431,147,2681,1027,0,0,13286
2020-11-07,3,9429,147,2651,997,0,0,13224
2020-11-07,4,9424,146,2735,1069,0,0,13374
2020-11-07,5,9411,147,2833,627,0,0,13018
2020-11-07,6,9415,144,2792,734,0,0,13085
2020-11-07,7,9434,145,2800,1571,1,0,13951
2020-11-07,8,9438,147,3031,1852,29,0,14497
2020-11-07,9,9433,145,3221,1487,148,1,14435
2020-11-07,10,9427,146,3485,1386,255,0,14699
2020-11-07,11,9426,145,3446,1496,309,0,14822
2020-11-07,12,9439,144,3353,1583,333,0,14852
2020-11-07,13,9449,145,3397,1428,332,0,14751
2020-11-07,14,9448,145,3301,1412,323,0,14629
2020-11-07,15,9445,145,3494,1341,238,0,14663
2020-11-07,16,9449,144,3864,1295,135,0,14887
2020-11-07,17,9442,180,4341,1199,30,0,15192
2020-11-07,18,9443,183,4521,2487,0,0,16634
2020-11-07,19,9436,144,4366,2417,0,0,16363
2020-11-07,20,9437,145,4463,2237,0,0,16282
2020-11-07,21,9437,144,3969,1915,0,0,15465
2020-11-07,22,9439,145,3174,2131,0,0,14889
2020-11-07,23,9444,145,3094,1904,0,0,14587
2020-11-07,24,9443,145,3035,1464,0,0,14087
2020-11-08,1,9445,145,2786,1180,0,0,13556
2020-11-08,2,9449,146,2673,946,0,0,13214
2020-11-08,3,9448,144,2775,673,0,0,13040
2020-11-08,4,9313,143,2707,670,0,0,12833
2020-11-08,5,9154,143,2806,767,0,0,12870
2020-11-08,6,9159,144,2840,881,0,0,13024
2020-11-08,7,9379,144,2913,1046,2,0,13484
2020-11-08,8,9465,145,2990,860,28,0,13488
2020-11-08,9,9458,143,3136,755,162,2,13656
2020-11-08,10,9450,144,3290,537,294,2,13717
2020-11-08,11,9450,144,3681,338,375,0,13988
2020-11-08,12,9486,143,3611,322,404,0,13966
2020-11-08,13,9522,142,3404,339,401,0,13808
2020-11-08,14,9520,143,3412,375,377,0,13827
2020-11-08,15,9517,141,3745,337,279,0,14019
2020-11-08,16,9518,142,4163,442,134,0,14399
2020-11-08,17,9514,143,4856,611,34,0,15158
2020-11-08,18,9508,143,5466,855,0,11,15983
2020-11-08,19,9508,147,5101,1181,0,12,15949
2020-11-08,20,9507,145,4539,1257,0,17,15465
2020-11-08,21,9503,144,4287,1478,0,17,15429
2020-11-08,22,9511,143,3875,1606,0,14,15149
2020-11-08,23,9513,141,3886,869,0,16,14425
2020-11-08,24,9514,143,3364,1304,0,3,14328
2020-11-09,1,9505,143,3143,1482,0,0,14273
2020-11-09,2,9513,143,3027,1006,0,8,13697
2020-11-09,3,9510,142,2879,840,0,12,13383
2020-11-09,4,9515,144,2755,626,0,15,13055
2020-11-09,5,9521,143,3001,855,0,17,13537
2020-11-09,6,9519,152,3359,795,0,18,13843
2020-11-09,7,9506,303,3711,1204,2,24,14750
2020-11-09,8,9501,353,4307,1556,32,32,15781
2020-11-09,9,9501,352,4442,1531,166,31,16023
2020-11-09,10,9499,349,4466,1170,262,29,15775
2020-11-09,11,9496,427,4078,923,322,32,15278
2020-11-09,12,9490,527,4138,769,364,51,15339
2020-11-09,13,9487,734,3952,842,351,53,15419
2020-11-09,14,9487,849,3883,984,316,51,15570
2020-11-09,15,9503,850,3945,1220,253,47,15818
2020-11-09,16,9512,849,4070,1020,136,43,15630
2020-11-09,17,9506,848,4612,1102,30,47,16145
2020-11-09,18,9505,867,4922,1582,0,47,16923
2020-11-09,19,9499,856,4632,1643,0,51,16681
2020-11-09,20,9501,629,4413,2038,0,48,16629
2020-11-09,21,9509,357,4212,2123,0,33,16234
2020-11-09,22,9511,219,3786,2313,0,32,15861
2020-11-09,23,9506,222,3477,2173,0,32,15410
2020-11-09,24,9497,202,3217,1783,0,26,14725
2020-11-10,1,9499,194,2946,1606,0,17,14262
2020-11-10,2,9510,193,2890,914,0,15,13522
2020-11-10,3,9511,204,2801,780,0,16,13312
2020-11-10,4,9505,201,2787,591,0,15,13099
2020-11-10,5,9504,192,2856,543,0,15,13110
2020-11-10,6,9508,192,2949,960,0,19,13628
2020-11-10,7,9519,194,2940,2353,3,28,15037
2020-11-10,8,9520,193,3636,2608,19,31,16007
2020-11-10,9,9522,193,3897,2594,124,31,16361
2020-11-10,10,9526,195,4093,2349,202,31,16396
2020-11-10,11,9529,196,3946,2603,260,31,16565
2020-11-10,12,9526,195,3761,2631,262,31,16406
2020-11-10,13,9523,194,3460,2394,270,32,15873
2020-11-10,14,9371,203,3501,2655,240,31,16001
2020-11-10,15,8966,255,3684,2947,237,31,16120
2020-11-10,16,9043,203,3857,2689,124,32,15948
2020-11-10,17,9086,196,4327,2271,24,32,15936
