mkt_datetime,int_nuc_sch,int_gas_sch,int_hyd_sch,int_win_sch,imp_mic_sch,imp_new_sch,imp_que_sch,ont_avg_dem,exp_mic_sch,exp_new_sch,exp_que_sch,ont_ene
2021-08-30 01:00:00,9545,2223,2860,1925,0,0,37,14621,-1119,-866,-282,35.92
2021-08-30 02:00:00,9545,2229,2854,1747,0,0,37,14373,-1196,-902,-282,39.21
2021-08-30 03:00:00,9545,2429,2864,1564,0,0,37,14453,-913,-1142,-282,38.74
2021-08-30 04:00:00,9545,3047,2906,1126,0,0,792,14907,-984,-1125,-282,33.8
2021-08-30 05:00:00,9545,3421,2853,1031,0,0,1257,15866,-975,-898,-282,39.33
2021-08-30 06:00:00,9545,3659,2997,839,0,0,1356,16791,-743,-522,-282,38.62
2021-08-30 07:00:00,9545,4126,3003,761,0,0,1338,17949,-551,-115,-282,41.88
2021-08-30 08:00:00,9545,5049,3013,720,0,0,924,18835,-597,-114,-75,49.0
2021-08-30 09:00:00,9545,5922,3064,373,0,70,904,19806,-311,-300,-75,45.45
2021-08-30 10:00:00,9545,6152,3054,420,0,321,904,20293,-502,-300,-75,45.58
2021-08-30 11:00:00,9545,6137,3099,466,0,50,783,20275,-302,-234,-75,49.95
2021-08-30 12:00:00,9545,6103,3175,851,0,59,650,20480,-352,-300,-75,61.14
2021-08-30 13:00:00,9595,6013,3255,1043,0,7,650,20709,-402,-300,-75,92.97
2021-08-30 14:00:00,9595,5788,3492,1015,80,211,814,20883,-497,-404,-75,63.61
2021-08-30 15:00:00,9595,5521,3669,987,80,356,1355,21270,-597,-436,-75,48.77
2021-08-30 16:00:00,9585,5573,3813,1022,306,804,904,21710,-452,-505,-75,73.76
2021-08-30 17:00:00,9585,4931,3772,955,489,472,1355,21606,-477,-107,-75,44.02
2021-08-30 18:00:00,9585,5176,3724,843,320,429,1355,21275,-452,-81,-75,41.33
2021-08-30 19:00:00,9585,5074,3672,716,120,335,1355,20608,-547,-106,-75,40.66
2021-08-30 20:00:00,9585,5235,3476,623,0,0,1255,19748,-352,-390,-75,44.7
2021-08-30 21:00:00,9585,4158,3037,645,0,0,1290,18188,-452,-336,-75,43.1
2021-08-30 22:00:00,9585,3332,2917,635,0,0,1097,16645,-397,-787,-75,36.92
2021-08-30 23:00:00,9585,2700,2920,718,0,0,777,15408,-506,-898,-283,37.54
2021-08-31 00:00:00,9585,2528,2852,699,0,0,27,14466,-592,-762,-283,25.91
2021-08-31 01:00:00,9585,2501,2830,622,0,0,9,13852,-734,-1038,-283,21.22
2021-08-31 02:00:00,9635,2501,2798,571,0,0,9,13443,-950,-1176,-283,14.9
2021-08-31 03:00:00,9675,2501,2710,659,0,0,9,13362,-950,-1300,-283,14.93
2021-08-31 04:00:00,9695,2580,2728,646,0,0,583,13664,-912,-1225,-283,14.32
2021-08-31 05:00:00,9705,2953,2753,598,0,0,1069,14733,-950,-973,-283,15.46
2021-08-31 06:00:00,9710,3275,2822,526,0,0,1341,15740,-877,-784,-283,31.94
2021-08-31 07:00:00,9710,3591,2906,529,0,0,1112,16383,-801,-523,-283,33.84
2021-08-31 08:00:00,9710,3667,3020,440,0,0,1153,17056,-950,-335,-283,36.88
2021-08-31 09:00:00,9710,3984,3089,315,0,0,1282,17480,-950,-358,-283,40.79
2021-08-31 10:00:00,9670,4568,3150,240,0,0,1379,18047,-950,-383,-257,40.67
2021-08-31 11:00:00,9670,4675,3327,261,0,0,1341,18574,-903,-387,-231,37.95
2021-08-31 12:00:00,9670,5763,3282,302,1,0,428,19060,-678,-84,-231,43.94
2021-08-31 13:00:00,9670,5709,3241,411,1,0,316,19030,-804,0,-205,45.32
2021-08-31 14:00:00,9670,5629,3326,489,1,0,471,19301,-688,-121,-178,43.74
2021-08-31 15:00:00,9670,5171,3690,601,1,230,581,19773,-597,-106,-178,37.96
2021-08-31 16:00:00,9695,5185,3844,713,120,375,340,19790,-547,-425,-178,43.7
2021-08-31 17:00:00,9750,5134,3884,797,80,230,410,19773,-583,-459,-74,39.69
2021-08-31 18:00:00,9810,4571,3668,827,81,226,822,19400,-552,-450,-74,34.1
2021-08-31 19:00:00,9810,4717,3372,873,1,0,1388,19028,-654,-545,-231,38.21
2021-08-31 20:00:00,9815,4272,3144,971,0,0,661,17880,-779,-405,-231,34.09
2021-08-31 21:00:00,9815,3066,2979,1008,0,0,1194,16591,-761,-852,-283,34.74
2021-08-31 22:00:00,9815,2172,2962,971,0,0,1227,15318,-854,-974,-283,33.05
2021-08-31 23:00:00,9825,1160,2876,1028,0,0,1247,14270,-782,-1064,-283,27.44
2021-09-01 00:00:00,9825,389,2861,1170,0,0,1127,13477,-863,-1110,-283,17.12
2021-09-01 01:00:00,9810,284,2865,1220,0,0,1024,13004,-950,-1300,-283,17.12
2021-09-01 02:00:00,9810,137,2794,1334,0,0,708,12584,-950,-1300,-283,14.38
2021-09-01 03:00:00,9775,257,2805,1330,0,0,586,12565,-950,-1300,-283,14.35
2021-09-01 04:00:00,9775,346,2806,1404,0,0,1279,13014,-950,-1293,-283,0.0
2021-09-01 05:00:00,9765,790,2809,1473,0,0,1452,13914,-950,-1078,-283,13.67
2021-09-01 06:00:00,9765,825,2940,1460,0,0,1452,14854,-950,-831,-283,28.27
2021-09-01 07:00:00,9795,836,3037,1502,0,0,1452,15221,-950,-655,-283,45.17
2021-09-01 08:00:00,9835,952,3102,1506,0,0,1508,15539,-950,-745,-283,44.4
2021-09-01 09:00:00,9835,1127,3228,1458,0,0,1512,15783,-950,-798,-283,38.85
2021-09-01 10:00:00,9835,1561,3167,1138,0,0,1562,16089,-950,-639,-283,38.78
2021-09-01 11:00:00,9815,1558,3396,1252,0,0,1562,16381,-950,-853,-283,33.42
2021-09-01 12:00:00,9815,1759,3414,1333,0,0,1351,16508,-950,-829,-283,38.89
2021-09-01 13:00:00,9770,1915,3496,1564,0,0,1222,16736,-950,-970,-179,38.88
2021-09-01 14:00:00,9770,1875,3522,1653,0,0,1397,17006,-950,-970,-179,38.86
2021-09-01 15:00:00,9770,1978,3642,1580,0,0,1447,17468,-950,-755,-179,38.27
2021-09-01 16:00:00,9770,2453,3843,1607,0,0,1347,17986,-950,-614,-179,38.77
2021-09-01 17:00:00,9770,2338,3823,1766,0,0,1431,18100,-950,-354,-179,38.47
2021-09-01 18:00:00,9770,1965,3630,1984,0,150,1431,18006,-950,-244,-179,38.95
2021-09-01 19:00:00,9770,2022,3529,1951,0,0,1431,17752,-950,-236,-179,39.77
2021-09-01 20:00:00,9725,1656,3361,1608,0,0,1397,16703,-950,-328,-179,38.5
2021-09-01 21:00:00,9750,806,3089,1477,0,0,1510,15517,-950,-325,-179,28.82
2021-09-01 22:00:00,9750,160,2903,1492,0,0,1485,14273,-811,-832,-179,12.43
2021-09-01 23:00:00,9825,137,2604,1630,0,0,1273,13431,-950,-1085,-283,6.48
2021-09-02 00:00:00,9825,137,2523,1600,0,0,730,12741,-950,-1209,-290,11.96
2021-09-02 01:00:00,10005,137,2662,1480,0,0,72,12254,-950,-1131,-359,17.61
2021-09-02 02:00:00,10005,137,2662,1488,0,0,9,11960,-950,-1300,-398,18.16
2021-09-02 03:00:00,10020,137,2762,1318,0,0,9,12126,-950,-1100,-398,22.56
2021-09-02 04:00:00,9980,137,2840,1325,0,0,633,12441,-950,-1100,-290,19.89
2021-09-02 05:00:00,9945,253,3058,1145,0,0,1320,13368,-950,-1100,-283,22.69
2021-09-02 06:00:00,9945,233,3014,1050,0,0,1558,14371,-950,-637,-290,25.58
2021-09-02 07:00:00,9945,418,3047,794,0,0,1435,14633,-872,-365,-290,39.1
2021-09-02 08:00:00,9945,444,2930,723,0,0,1614,14681,-950,-364,-290,41.97
2021-09-02 09:00:00,9935,543,2933,801,0,0,1549,14889,-950,-359,-290,41.22
2021-09-02 10:00:00,10135,1158,2881,698,0,0,1007,15098,-950,-567,-179,40.93
2021-09-02 11:00:00,10135,1641,3203,768,0,0,957,15739,-950,-714,-179,40.74
2021-09-02 12:00:00,10135,1641,3202,888,0,0,941,15942,-950,-615,-179,40.68
2021-09-02 13:00:00,10085,1656,3262,960,0,0,946,16081,-950,-548,-179,40.7
2021-09-02 14:00:00,10075,1656,3258,1068,0,0,1002,16191,-950,-508,-172,38.02
2021-09-02 15:00:00,10075,1476,3447,1277,0,0,1113,16620,-950,-420,-172,38.43
2021-09-02 16:00:00,10075,1362,3917,1201,0,0,1514,17181,-950,-434,-172,40.6
2021-09-02 17:00:00,10075,1343,3843,1251,0,0,1564,17260,-950,-251,-172,35.82
2021-09-02 18:00:00,10225,1169,3669,1132,0,300,1516,17011,-950,-308,-283,36.74
2021-09-02 19:00:00,10225,1191,3384,1064,0,200,1562,16760,-950,-47,-283,41.27
2021-09-02 20:00:00,10240,885,3291,897,0,0,1506,15809,-950,-309,-172,40.34
2021-09-02 21:00:00,10240,254,3016,824,0,0,1552,14738,-950,-447,-172,40.53
2021-09-02 22:00:00,10240,313,2861,747,0,0,1523,13834,-950,-1030,-172,60.75
2021-09-02 23:00:00,10245,137,2835,677,0,0,1177,12988,-950,-1163,-352,43.87
2021-09-03 00:00:00,10245,137,2841,514,0,0,625,12432,-950,-902,-352,33.32
2021-09-03 01:00:00,10245,137,2740,510,0,0,524,12182,-950,-1060,-283,34.86
2021-09-03 02:00:00,10245,137,2739,399,0,0,134,12027,-950,-722,-283,31.74
2021-09-03 03:00:00,10245,257,2764,364,0,0,29,12019,-923,-713,-283,42.22
2021-09-03 04:00:00,10305,309,2798,331,0,0,715,12379,-950,-673,-283,11.36
2021-09-03 05:00:00,10305,522,2858,297,0,0,1521,13211,-950,-853,-283,21.43
2021-09-03 06:00:00,10305,526,2988,334,0,0,1147,14198,-950,-243,-283,19.74
2021-09-03 07:00:00,10305,602,3002,332,0,0,1615,14739,-950,-369,-283,31.74
2021-09-03 08:00:00,10305,717,3059,185,0,0,1660,15060,-933,-201,-283,38.77
2021-09-03 09:00:00,10305,924,2976,173,0,0,1573,15401,-950,-151,-283,39.33
2021-09-03 10:00:00,10305,1103,3071,100,0,0,1676,15585,-950,-126,-283,40.95
2021-09-03 11:00:00,10300,1094,3208,70,0,0,1704,15771,-950,-101,-283,43.33
2021-09-03 12:00:00,10300,1237,3272,83,0,0,1704,15993,-950,-100,-283,44.61
2021-09-03 13:00:00,10290,1349,3244,112,0,0,1704,15989,-950,-187,-283,43.27
2021-09-03 14:00:00,10290,1641,3481,156,0,0,1198,16070,-1050,-171,-283,41.32
2021-09-03 15:00:00,10290,1656,3759,151,0,50,1401,16347,-1050,-350,-283,42.06
2021-09-03 16:00:00,10290,1656,4057,185,0,50,1479,16591,-1050,-399,-283,42.98
2021-09-03 17:00:00,10290,1736,3996,171,0,100,1576,16612,-1196,-244,-283,43.67
2021-09-03 18:00:00,10275,1655,3722,152,1,499,1363,16407,-1168,-258,-283,42.2
2021-09-03 19:00:00,10275,1784,3325,169,1,480,1564,16513,-956,-256,-283,43.58
2021-09-03 20:00:00,10275,1898,3243,163,0,0,1656,15939,-1061,-230,-283,44.53
2021-09-03 21:00:00,10275,806,3206,149,0,0,1556,14783,-924,-330,-283,42.49
2021-09-03 22:00:00,10275,253,2882,131,0,0,1633,13578,-1018,-447,-283,40.36
2021-09-03 23:00:00,10275,137,2756,129,0,0,1605,12881,-1135,-849,-283,37.38
2021-09-04 00:00:00,10300,137,2718,168,0,0,1196,12429,-941,-1212,-283,32.85
2021-09-04 01:00:00,10300,137,2719,162,0,0,814,11993,-1093,-984,-283,35.19
2021-09-04 02:00:00,10300,137,2721,182,0,0,367,11726,-1039,-934,-283,36.36
2021-09-04 03:00:00,10300,137,2734,185,0,0,775,11743,-1294,-1009,-283,34.0
2021-09-04 04:00:00,10320,137,2734,228,0,0,688,11814,-1291,-924,-283,33.51
2021-09-04 05:00:00,10320,137,2737,279,0,0,544,12073,-1177,-733,-283,29.69
2021-09-04 06:00:00,10320,137,2735,295,0,0,698,12607,-1189,-327,-283,16.29
2021-09-04 07:00:00,10305,137,2769,295,0,0,1102,13163,-1006,-481,-283,19.4
2021-09-04 08:00:00,10290,257,2889,328,0,0,1430,13674,-1201,-482,-283,17.32
2021-09-04 09:00:00,10350,318,3109,472,0,0,1381,14083,-1218,-583,-283,29.46
2021-09-04 10:00:00,10335,628,3128,477,0,0,1473,14383,-1227,-838,-283,13.31
2021-09-04 11:00:00,10360,864,3124,504,0,0,1578,14643,-1392,-783,-283,38.81
2021-09-04 12:00:00,10360,606,3138,707,0,0,1661,14823,-1450,-601,-283,37.87
2021-09-04 13:00:00,10360,693,3113,784,0,0,1606,14978,-1450,-477,-283,39.89
2021-09-04 14:00:00,10320,620,3309,866,0,0,1460,15201,-1389,-334,-283,40.7
2021-09-04 15:00:00,10285,813,3585,977,0,0,1605,15791,-1302,-465,-283,41.54
2021-09-04 16:00:00,10285,713,3974,1004,0,0,1538,16170,-1179,-360,-283,41.27
2021-09-04 17:00:00,10285,848,3932,1031,0,0,1505,16271,-1219,-300,-283,52.46
2021-09-04 18:00:00,10285,892,3800,966,0,0,1605,16136,-1183,-381,-283,40.22
2021-09-04 19:00:00,10285,897,3596,1028,1,0,1605,16056,-928,-525,-283,40.96
2021-09-04 20:00:00,10275,423,3279,1245,0,0,1562,15418,-854,-538,-283,21.17
2021-09-04 21:00:00,10260,317,2817,1489,0,0,1405,14506,-1093,-699,-283,3.82
2021-09-04 22:00:00,10260,137,2591,1609,0,0,1046,13520,-964,-1126,-283,7.07
2021-09-04 23:00:00,10325,137,2307,1886,0,0,609,12903,-1225,-1039,-283,2.76
2021-09-05 00:00:00,10340,137,2173,1729,0,0,429,12212,-1450,-1100,-283,8.84
2021-09-05 01:00:00,10350,137,2374,1781,0,0,9,11890,-1450,-1191,-325,34.42
2021-09-05 02:00:00,10325,137,2640,1759,0,0,9,11884,-1450,-1178,-618,40.34
2021-09-05 03:00:00,10305,137,2571,1563,0,0,9,11793,-1450,-1115,-478,40.32
2021-09-05 04:00:00,10260,137,2629,1489,0,0,9,11859,-1450,-798,-710,42.08
2021-09-05 05:00:00,10260,137,2629,1323,0,0,37,12154,-1450,-545,-439,39.04
2021-09-05 06:00:00,10250,137,2646,1232,0,0,37,12383,-1330,-388,-365,35.4
2021-09-05 07:00:00,10250,283,2671,1167,0,0,453,13084,-1256,-236,-283,37.2
2021-09-05 08:00:00,10205,217,2630,1238,0,0,1164,13688,-1183,-422,-283,24.16
2021-09-05 09:00:00,10205,570,2651,1185,0,0,1229,14603,-1133,-293,-283,29.98
2021-09-05 10:00:00,10195,838,2693,1112,0,0,1195,15041,-1133,-196,-283,37.93
2021-09-05 11:00:00,10195,1085,2799,1206,0,0,1079,15314,-1203,-248,-283,41.71
2021-09-05 12:00:00,10185,1190,2847,1219,0,0,1329,15371,-1279,-498,-283,41.12
2021-09-05 13:00:00,10235,1167,2966,1310,0,0,1329,15631,-1383,-401,-283,34.75
2021-09-05 14:00:00,10265,1502,3160,1504,0,0,947,15871,-1383,-550,-283,18.73
2021-09-05 15:00:00,10285,1783,3409,1448,0,0,567,16212,-1383,-308,-283,20.98
2021-09-05 16:00:00,10305,1971,3774,1444,0,0,588,16633,-1263,-496,-283,41.45
2021-09-05 17:00:00,10325,1960,3606,1294,0,0,1316,16841,-1383,-404,-283,42.25
2021-09-05 18:00:00,10345,1586,3546,1276,0,0,1605,16741,-1240,-412,-283,42.11
2021-09-05 19:00:00,10345,1439,3123,1323,0,0,1755,16686,-1134,-221,-283,41.58
2021-09-05 20:00:00,10325,796,2938,1586,0,0,1605,15989,-1104,-223,-283,31.2
2021-09-05 21:00:00,10325,467,2764,1612,0,0,1293,14974,-1299,-107,-283,3.29
2021-09-05 22:00:00,10325,137,2639,1638,0,0,1043,14028,-1368,-414,-283,3.07
2021-09-05 23:00:00,10325,137,2411,1568,0,0,739,13094,-1450,-728,-283,18.19
2021-09-06 00:00:00,10335,137,2314,1586,0,0,376,12328,-1450,-1041,-283,39.72
2021-09-06 01:00:00,10285,137,2640,1289,0,0,9,11916,-1437,-987,-283,31.15
2021-09-06 02:00:00,10285,137,2642,917,0,0,9,11877,-1368,-788,-283,0.0
2021-09-06 03:00:00,10255,137,2414,1269,0,0,9,11809,-1450,-805,-283,0.99
2021-09-06 04:00:00,10255,137,2348,1566,0,0,9,11775,-1450,-1131,-283,0.0
2021-09-06 05:00:00,10240,139,2670,1534,0,0,29,11906,-1450,-1289,-283,0.0
2021-09-06 06:00:00,10320,137,2386,1726,0,0,29,12145,-1450,-1055,-283,8.21
2021-09-06 07:00:00,10320,137,2562,1762,0,0,29,12526,-1450,-960,-283,33.93
2021-09-06 08:00:00,10345,137,2784,1811,0,0,168,12918,-1383,-1111,-283,47.86
2021-09-06 09:00:00,10345,409,2904,1029,0,0,264,13337,-1308,-582,-283,7.52
2021-09-06 10:00:00,10345,377,2984,1000,0,0,565,13912,-1292,-411,-283,0.0
2021-09-06 11:00:00,10345,772,2960,1647,0,0,9,14405,-1445,-256,-283,5.78
2021-09-06 12:00:00,10355,872,3040,1670,0,0,730,14576,-1383,-995,-283,5.8
2021-09-06 13:00:00,10415,954,3052,1637,0,0,255,14667,-1450,-695,-283,12.99
2021-09-06 14:00:00,10450,974,3159,1627,0,0,9,14808,-1450,-438,-283,13.67
2021-09-06 15:00:00,10450,1281,3411,1397,0,0,657,15266,-1450,-919,-283,31.23
2021-09-06 16:00:00,10450,1289,3716,1179,0,0,1296,15824,-1450,-1014,-283,43.04
2021-09-06 17:00:00,10450,1147,3803,1105,0,0,1564,16068,-1450,-852,-283,51.25
2021-09-06 18:00:00,10490,1385,3772,878,0,0,1564,16328,-1450,-544,-283,43.82
2021-09-06 19:00:00,10490,1168,3672,707,0,0,1564,16157,-1308,-368,-283,45.16
2021-09-06 20:00:00,10490,1004,3097,557,0,0,1595,15100,-1363,-327,-283,44.93
2021-09-06 21:00:00,10490,247,2981,388,0,0,1505,14150,-1155,-344,-283,46.29
2021-09-06 22:00:00,10490,137,2829,389,0,0,1195,13150,-1122,-767,-283,39.12
2021-09-06 23:00:00,10495,137,2582,372,0,0,513,12300,-1229,-660,-284,47.24
2021-09-07 00:00:00,10495,137,2640,344,0,0,37,11900,-1084,-677,-284,30.25
2021-09-07 01:00:00,10495,137,2652,372,0,0,42,11600,-1323,-647,-367,18.9
2021-09-07 02:00:00,10495,197,2658,372,0,0,42,11450,-1331,-679,-566,14.37
2021-09-07 03:00:00,10495,237,2722,497,0,0,56,11600,-1374,-734,-616,26.44
2021-09-07 04:00:00,10520,398,2725,603,0,0,56,11950,-1215,-574,-266,4.65
2021-09-07 05:00:00,10510,536,2930,692,0,0,651,13350,-1016,-508,-266,10.18
2021-09-07 06:00:00,10510,418,2803,876,0,0,974,14600,-1002,-177,-237,6.5
2021-09-07 07:00:00,10510,322,2958,976,0,0,853,14700,-960,-122,-237,12.32
2021-09-07 08:00:00,10510,322,2976,1153,0,0,899,14750,-1200,-314,-237,43.06
2021-09-07 09:00:00,10510,322,3080,1330,0,0,1094,15150,-1315,-418,-237,42.2
2021-09-07 10:00:00,10510,177,3279,1027,0,0,1501,15700,-1273,-151,-237,25.19
2021-09-07 11:00:00,10510,325,2965,1237,0,0,1716,16000,-1198,-40,-237,50.56
2021-09-07 12:00:00,10510,422,3049,1560,0,0,1802,16350,-1450,-40,-237,14.89
2021-09-07 13:00:00,10510,738,3248,1805,0,0,1637,17050,-1322,-40,-237,13.66
2021-09-07 14:00:00,10510,756,3365,2169,0,0,1662,17500,-1441,-40,-237,14.82
2021-09-07 15:00:00,10505,712,3459,2299,0,60,1662,17850,-1380,-40,-237,42.74
2021-09-07 16:00:00,10505,1013,3902,2036,0,60,1606,18250,-1287,-40,-237,55.27
2021-09-07 17:00:00,10495,943,3979,2025,1,60,1606,18550,-934,0,-237,66.04
2021-09-07 18:00:00,10495,945,3818,2185,0,120,1606,18600,-1011,0,-237,50.81
2021-09-07 19:00:00,10470,1224,3476,1945,0,91,1597,18050,-1092,0,-237,41.58
2021-09-07 20:00:00,10470,1239,3082,2059,0,0,1617,17200,-1353,-100,-237,31.91
2021-09-07 21:00:00,10440,344,2690,2333,0,0,1552,15800,-1422,-159,-237,53.11
2021-09-07 22:00:00,10460,317,2204,2188,0,0,1313,14600,-1450,-441,-237,15.35
2021-09-07 23:00:00,10440,239,2658,926,0,0,1296,13600,-1383,-575,-237,0.0
2021-09-08 00:00:00,10440,137,2226,1351,0,0,860,12850,-1365,-812,-237,0.0
2021-09-08 01:00:00,10440,137,2160,1631,0,0,9,12350,-1450,-602,-242,6.46
2021-09-08 02:00:00,10440,137,2300,2178,0,0,56,12350,-1450,-900,-660,51.31
2021-09-08 03:00:00,10440,257,2507,1875,0,0,56,12350,-1450,-892,-737,63.17
2021-09-08 04:00:00,10380,640,2713,1151,0,0,403,12850,-1448,-1017,-237,40.07
2021-09-08 05:00:00,10340,931,3296,1094,0,0,687,13950,-1450,-618,-237,46.23
2021-09-08 06:00:00,10260,1015,3121,1151,0,0,1289,15150,-1374,-597,-237,42.11
2021-09-08 07:00:00,10260,738,3019,1471,0,0,1282,15450,-1377,-83,-237,34.31
2021-09-08 08:00:00,10260,738,2946,1443,0,0,1427,15750,-1274,-27,-237,39.41
2021-09-08 09:00:00,10260,841,2955,1614,0,0,1735,16050,-1450,-177,-237,41.69
2021-09-08 10:00:00,10315,1217,2893,1773,0,0,1578,16850,-1293,0,-237,34.92
2021-09-08 11:00:00,10315,1062,2941,1777,0,0,1603,17100,-1146,-11,-237,10.78
2021-09-08 12:00:00,10315,1368,2923,2085,0,0,1617,17350,-1450,-40,-237,13.68
2021-09-08 13:00:00,10315,1153,3301,2184,0,0,1423,17550,-1450,-15,-237,20.31
2021-09-08 14:00:00,10315,1391,3259,2179,1,0,1656,17500,-1451,-240,-237,26.9
2021-09-08 15:00:00,10425,1840,3302,2238,0,0,1344,17950,-1450,-240,-237,41.12
2021-09-08 16:00:00,10360,1910,3738,1988,1,0,1634,18350,-1451,-200,-237,41.57
2021-09-08 17:00:00,10360,2006,3842,1938,0,0,1659,18450,-1419,-213,-237,42.74
2021-09-08 18:00:00,10395,1996,3769,1960,0,0,1659,18300,-1450,-260,-237,42.65
2021-09-08 19:00:00,10395,2101,3556,1791,0,0,1662,17950,-1450,-289,-237,42.57
2021-09-08 20:00:00,10395,1504,3388,1641,0,0,1581,17000,-1450,-206,-237,36.68
2021-09-08 21:00:00,10395,500,3175,1748,0,0,1164,15550,-1299,-210,-237,17.5
2021-09-08 22:00:00,10390,529,2760,1607,0,0,885,14350,-1414,-441,-237,18.45
2021-09-08 23:00:00,10385,263,2615,1812,0,0,232,13400,-1378,-555,-237,16.86
2021-09-09 00:00:00,10385,137,2714,1441,0,0,82,12820,-1268,-676,-237,22.1
2021-09-09 01:00:00,10405,137,2693,1497,0,0,33,12393,-1450,-826,-340,44.61
2021-09-09 02:00:00,10405,137,2689,1234,0,0,33,12161,-1315,-862,-383,42.46
2021-09-09 03:00:00,10405,257,2726,1023,0,0,33,12196,-1315,-744,-352,14.35
2021-09-09 04:00:00,10405,416,2759,1088,0,0,365,12590,-1427,-463,-237,12.53
2021-09-09 05:00:00,10405,825,2775,971,0,0,454,13588,-900,-416,-237,28.4
2021-09-09 06:00:00,10405,696,2868,982,0,0,1040,14641,-900,-482,-237,33.26
2021-09-09 07:00:00,10405,693,3027,956,0,0,907,15047,-900,-200,-237,42.08
2021-09-09 08:00:00,10405,623,3071,1036,0,0,944,15203,-900,-253,-237,35.74
2021-09-09 09:00:00,10405,748,2995,968,0,0,1093,15408,-900,-323,-237,35.17
2021-09-09 10:00:00,10405,746,2968,960,0,0,1298,15658,-833,-337,-237,34.22
2021-09-09 11:00:00,10405,362,3063,1083,0,0,1404,15859,-717,-220,-237,25.71
2021-09-09 12:00:00,10405,340,3218,1246,0,0,1415,16046,-877,-111,-237,36.71
2021-09-09 13:00:00,10385,786,3242,1266,0,0,1390,16056,-900,-677,-237,8.75
2021-09-09 14:00:00,10385,1007,3096,1218,0,0,1229,16081,-900,-486,-237,26.7
2021-09-09 15:00:00,10385,1314,3246,1279,0,0,1229,16495,-900,-550,-237,43.92
2021-09-09 16:00:00,10245,1464,3775,1181,0,0,1404,16861,-900,-730,-237,44.8
2021-09-09 17:00:00,10245,1454,3875,1003,0,0,1404,16784,-900,-639,-237,44.89
2021-09-09 18:00:00,10255,1400,3833,986,1,200,1404,16872,-901,-646,-237,47.41
2021-09-09 19:00:00,10255,1326,3625,784,0,200,1404,16797,-764,-334,-237,45.18
2021-09-09 20:00:00,10255,1225,3545,456,0,0,1404,15899,-805,-400,-237,45.15
2021-09-09 21:00:00,10255,569,3009,456,0,0,1388,14781,-827,-300,-237,43.63
2021-09-09 22:00:00,10255,425,2820,456,0,250,272,13708,-579,-350,-237,49.34
2021-09-09 23:00:00,10255,247,2717,488,0,0,979,13066,-793,-907,-237,27.85
2021-09-10 00:00:00,10255,137,2690,495,0,0,293,12373,-715,-804,-237,18.63
2021-09-10 01:00:00,10255,137,2693,532,0,0,9,11984,-714,-965,-261,32.04
2021-09-10 02:00:00,9920,137,2668,615,0,0,9,11779,-804,-792,-359,44.99
2021-09-10 03:00:00,9920,257,2687,693,0,0,203,11978,-900,-995,-237,41.2
2021-09-10 04:00:00,9920,533,2710,628,0,0,860,12392,-900,-939,-237,16.74
2021-09-10 05:00:00,9920,676,2800,658,0,0,1379,13321,-878,-830,-237,31.64
2021-09-10 06:00:00,9920,715,2826,611,0,0,1418,14261,-802,-592,-237,40.56
2021-09-10 07:00:00,9920,880,3053,517,0,0,1408,14750,-696,-665,-237,38.08
2021-09-10 08:00:00,9930,1072,3092,485,0,0,989,14800,-653,-700,-237,37.74
2021-09-10 09:00:00,9930,1239,3087,382,0,0,1212,14950,-683,-770,-237,42.51
2021-09-10 10:00:00,9930,1260,3045,298,0,0,1403,15050,-659,-855,-237,44.09
2021-09-10 11:00:00,9930,1625,2983,339,0,0,1166,15100,-607,-798,-456,45.86
2021-09-10 12:00:00,9930,1774,3139,409,0,0,863,15250,-900,-555,-237,49.69
2021-09-10 13:00:00,9930,1632,3133,442,0,0,863,15450,-851,-350,-228,46.24
2021-09-10 14:00:00,9930,1595,3200,487,0,0,810,15400,-900,-387,-208,45.73
2021-09-10 15:00:00,9930,1966,3284,431,0,0,834,15750,-900,-443,-208,45.77
2021-09-10 16:00:00,9930,2074,3891,378,0,0,730,16250,-900,-396,-208,46.47
2021-09-10 17:00:00,9930,1917,3864,376,0,116,843,16150,-900,-382,-208,49.53
2021-09-10 18:00:00,9930,1801,3932,430,15,160,742,16000,-915,-386,-182,46.0
2021-09-10 19:00:00,9930,2062,3714,420,0,127,742,16250,-885,-230,-182,45.89
2021-09-10 20:00:00,9930,2086,3113,482,0,0,941,15600,-900,-200,-182,45.91
2021-09-10 21:00:00,9920,1137,2962,619,0,0,899,14500,-877,-200,-191,44.6
2021-09-10 22:00:00,9920,305,2803,891,0,0,908,13750,-828,-400,-191,22.9
2021-09-10 23:00:00,9920,247,2680,963,0,0,1008,12850,-893,-1047,-191,5.8
2021-09-11 00:00:00,9920,137,2627,1179,0,0,631,12329,-900,-1300,-191,0.51
2021-09-11 01:00:00,9920,137,2383,1585,0,0,9,11918,-900,-1300,-191,0.54
2021-09-11 02:00:00,9920,137,2353,1816,0,0,9,11502,-900,-1300,-826,0.0
2021-09-11 03:00:00,9920,137,2381,1876,0,0,9,11366,-900,-1300,-929,0.0
2021-09-11 04:00:00,9920,137,2361,2033,0,0,9,11449,-900,-1300,-1078,0.0
2021-09-11 05:00:00,9920,137,2335,2083,0,0,9,11808,-900,-1300,-770,0.0
2021-09-11 06:00:00,9920,137,2451,2208,0,0,9,12400,-900,-1300,-407,0.88
